1,5,10,5,10,14,11
1,5,10,7,2,1,6
1,5,10,7,2,3,6
1,5,10,7,2,3,8
1,5,10,7,2,6,1
1,5,10,7,2,6,3
1,5,10,7,2,6,9
1,5,10,7,2,6,11
1,5,10,7,4,3,6
1,5,10,7,4,3,8
1,5,10,7,4,8,3
1,5,10,7,4,8,11
1,5,10,7,10,6,1
1,5,10,7,10,6,3
1,5,10,7,10,6,9
1,5,10,7,10,6,11
1,5,10,7,10,9,6
1,5,10,7,10,9,14
1,5,10,7,10,11,6
1,5,10,7,10,11,8
1,5,10,7,10,11,14
1,5,10,7,10,11,16
1,5,10,7,10,14,9
1,5,10,7,10,14,11
1,5,10,7,12,8,3
1,5,10,7,12,8,11
1,5,10,7,12,11,6
1,5,10,7,12,11,8
1,5,10,7,12,11,14
1,5,10,7,12,11,16
1,5,10,7,12,16,11
1,5,10,13,10,6,1
1,5,10,13,10,6,3
1,5,10,13,10,6,9
1,5,10,13,10,6,11
1,5,10,13,10,9,6
1,5,10,13,10,9,14
1,5,10,13,10,11,6
1,5,10,13,10,11,8
1,5,10,13,10,11,14
1,5,10,13,10,11,16
1,5,10,13,10,14,9
1,5,10,13,10,14,11
1,5,10,15,10,6,1
1,5,10,15,10,6,3
1,5,10,15,10,6,9
1,5,10,15,10,6,11
1,5,10,15,10,9,6
1,5,10,15,10,9,14
1,5,10,15,10,11,6
1,5,10,15,10,11,8
1,5,10,15,10,11,14
1,5,10,15,10,11,16
1,5,10,15,10,14,9
1,5,10,15,10,14,11
1,5,10,15,12,8,3
1,5,10,15,12,8,11
1,5,10,15,12,11,6
1,5,10,15,12,11,8
1,5,10,15,12,11,14
1,5,10,15,12,11,16
1,5,10,15,12,16,11
